AUPR_bench,AUPR_bench_1,AUPR_bench_2,AUPR_bench_3,AUPR_dev,AUPR_dev_1,AUPR_dev_2,AUPR_dev_3,AUPR_train,AUPR_train_1,AUPR_train_2,AUPR_train_3,AUROC_bench,AUROC_bench_1,AUROC_bench_2,AUROC_bench_3,AUROC_dev,AUROC_dev_1,AUROC_dev_2,AUROC_dev_3,AUROC_train,AUROC_train_1,AUROC_train_2,AUROC_train_3,batch_size,drop1,drop2,epochs,eps,hidden_activation,ip,lambda,learning_rate,n1,n2,n3,n_hidden,npc,pc_drop,use_drop,use_pc,use_vat,weight_1,xi
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26856087099394177,0.2934669075910309,0.23173178665290822,0.28048391873788625,0.3024046124817659,0.29644367232287366,0.31431138861579544,0.29645877650662855,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7724437579128445,0.7731457800511509,0.7641752125514945,0.7800102811358882,0.7872346532184656,0.7848135130215067,0.7913288598609582,0.7855615867729321,256,0.25347688051564454,0.6374583805750439,25,1,sigmoid,1,2.0539533100349397e-06,0.0003599227546240274,228,165,84,2,62,0.41002137723699694,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.27485820486575974,0.302624599318179,0.2283222597967493,0.293627755482351,0.31061056057530484,0.30298253389627405,0.32126177987160953,0.30758736795803093,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7688225810049261,0.7730886919985386,0.7617473047594006,0.7716317462568394,0.7909799100053799,0.7896293029411621,0.7963967902992175,0.7869136367757601,256,0.6203971355215238,0.0020826323710350534,25,1,sigmoid,1,6.316021130091485e-05,0.00025760701677327523,439,167,197,2,105,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.25789481647530543,0.2851698689722411,0.22261853399260828,0.26589604646106696,0.2806909541976962,0.27381615435893913,0.28260827810345807,0.2856484301306913,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7642971714270576,0.7658065400073073,0.7566920851958979,0.7703928890779673,0.7802864114054696,0.7786382126376867,0.7838479382026846,0.7783730833760378,256,0.18759394954340888,0.2593311937921557,25,1,sigmoid,1,8.015607654334257e-05,0.00010418034693343376,402,284,165,3,107,0.029256614733697672,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2679559439672457,0.2994272709731745,0.21899735715862825,0.28544320376993426,0.31223783856030773,0.30355233352781974,0.326452554134285,0.3067086280188185,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7708710433170191,0.7733786993058093,0.7589425015338768,0.7802919291113711,0.7938253251396032,0.7891698232547562,0.7994010182110565,0.7929051339529969,256,0.0950484472422527,0.17806065019265566,25,1,sigmoid,1,2.071662597104833e-05,0.0003526655864947238,215,183,152,3,62,0.36572575217766884,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26448659959757387,0.2921218521253787,0.22535673237260742,0.27598121429473543,0.2946563169830691,0.28340624623676525,0.30559953779286847,0.29496316691957364,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7686294641142131,0.7625936244062843,0.7614449119116486,0.7818498560247061,0.7820764949410544,0.7784175612534804,0.7887052599839961,0.7791066635856865,256,0.23996795543200627,0.5086704296529542,25,1,sigmoid,1,2.7706396405889205e-05,0.00020588689244736117,238,118,50,3,84,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2581460911888444,0.2839741071423235,0.19468705747886486,0.2957771089453449,0.35742048813976696,0.3416957761363593,0.3810829514379527,0.34948273684498876,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.766056941520085,0.794350566313482,0.7438995529844858,0.7599207052622872,0.8284265844808133,0.8239246371313161,0.8347988732195251,0.8265562430915986,256,0.21780225134147418,0.14301914756003997,25,1,sigmoid,1,8.980537992898386e-06,0.00042021694849899886,568,190,147,2,69,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26846039320181275,0.2928882835048856,0.22553454565121506,0.28695835044933754,0.3103717869489025,0.3018681095535995,0.31947743309721377,0.3097698181958942,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7715353228416456,0.7748721227621483,0.7630028924533263,0.7767309533094622,0.7914886312793357,0.7880714180674738,0.7962293250085735,0.7901651507619599,256,0.3889029401141972,0.24506081704705898,25,1,sigmoid,1,1.8205466521842378e-07,0.0003590001239707755,273,237,153,3,70,0.32406253581057265,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.27027886657944716,0.2970629966741869,0.22645170482988428,0.28732189823427023,0.30223289783091195,0.2945770860764021,0.3121533456828028,0.299968261733531,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7683390414801843,0.7737120935330655,0.7599263739153301,0.7713786569921571,0.7862420414378825,0.7848532152371228,0.7918496175495894,0.7820232915269354,256,0.5891507436022797,0.6941376288868903,25,1,sigmoid,1,5.815954866768741e-07,0.0001981938135916928,573,241,191,2,90,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2737435148649791,0.3059810255787954,0.21879079872847612,0.2964587202876657,0.3180654255256205,0.31065264495592954,0.3280440553465187,0.3154995762744133,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7712570768417066,0.7711157289002557,0.7605771759137523,0.7820783257111118,0.7920484662002929,0.7901220614210358,0.7957820145867377,0.7902413225931051,256,0.46826891985645236,0.27826254554726243,25,1,sigmoid,1,2.06973080093107e-07,0.00046139623851120746,247,140,154,3,87,0.3626300659728674,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26109954015563747,0.2877591092029268,0.22001555848285984,0.27552395278112574,0.2940237523453641,0.27811374091336677,0.30809094313355495,0.2958665729891705,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.767993914392556,0.7701589331384728,0.7571588219826453,0.7766639880565501,0.7892869861185142,0.7834632276848948,0.7969484041234289,0.7874493265472191,256,0.4047609958611316,0.05458143527034206,25,1,sigmoid,1,4.0609206235796915e-08,0.0001853364004191325,564,197,190,3,55,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26814124886223034,0.28987316926206924,0.22779657151248842,0.28675400581213334,0.3013154402835527,0.29306220950295414,0.31100984479328986,0.2998742665544141,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7709885648105087,0.7679233649981733,0.7627158383732141,0.7823264910601389,0.7840027741905952,0.7825987307317837,0.7891295836202654,0.7802800082197364,256,0.6449660501770691,0.6507313769036679,25,1,sigmoid,1,1.0798868471728886e-06,0.0003687893630357577,397,104,119,3,63,0.09981660396812381,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.27441393508279566,0.3074094815738565,0.22907706930121263,0.2867552543733179,0.3195657426349322,0.3113624851420169,0.3304122054182137,0.316922537344566,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7705209960656424,0.7691770186335404,0.7606385309843107,0.7817474385790761,0.7894374799998847,0.7865871975456513,0.7946637385321481,0.7870615039218545,256,0.20823923468244834,0.612041038642164,25,1,sigmoid,1,4.099885796515319e-08,0.000438613802378428,588,297,185,3,102,0.47636723235901857,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26941278000038565,0.2886523166487539,0.2201633385360907,0.29942268481631235,0.32851485268308966,0.315019362622987,0.34605721324238253,0.3244679821838994,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7682213067283326,0.7835221044939715,0.7588044526251205,0.7623373630659055,0.8102508749564991,0.8056273141403302,0.8173015115226613,0.8078237992065055,256,0.0784025510626809,0.6148963812086109,25,1,sigmoid,1,0.00019747833361818883,0.00029103255702178047,455,254,152,2,73,0.10380587689717768,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.27081827495543087,0.300800126041068,0.2216539754729598,0.29000072335226484,0.3411737437522991,0.33017297465318046,0.35770065747475643,0.3356475991289605,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7693014201949291,0.7893747716477895,0.7535607853449031,0.7649687035920949,0.8153730644073042,0.8097923567289858,0.8200220286576877,0.8163048078352392,256,0.10897178963990228,0.2913218336914234,25,1,sigmoid,1,1.6829179632387644e-08,0.0003985334610093465,210,62,56,2,74,0.09746056765362826,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.266284358924677,0.286960295893722,0.23175287946284,0.2801399014174689,0.2944619036760571,0.2873363743133999,0.30466955074060087,0.29137978597417047,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7676032635966004,0.7708736755571794,0.7601389254097641,0.7717971898228574,0.7823607114644643,0.7808074842981496,0.7877824061214156,0.7784922439738275,256,0.33649828493756845,0.6408633128888668,25,1,sigmoid,1,3.894662391573215e-07,0.0001599713798438766,388,252,67,2,113,0.290094966644043,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26657475919750057,0.2974274059749823,0.20838001175881785,0.2939168598587017,0.34555904124158254,0.33283519750725976,0.3656618685416775,0.3381800576758104,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.766682747130995,0.7884408111070514,0.7502607590498729,0.7613466712360604,0.8197086590544744,0.8134899928549679,0.8248926040811277,0.8207433802273274,256,0.44936620269298205,0.26002753611765145,25,1,sigmoid,1,5.361646364541362e-06,0.00047983401448431316,579,169,185,2,60,0.0002281181016579592,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2698866211422214,0.2941981196225837,0.2166775825789387,0.29878416122514173,0.3418804152262929,0.3293284458528036,0.3609523138657809,0.3353604859602943,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7687127706966596,0.7830836682499085,0.7506705232711017,0.7723841205689683,0.8133053066332504,0.8048410599357221,0.8204059701030968,0.8146688898609324,256,0.2462543445219267,0.5842675568451078,25,1,sigmoid,1,6.527022949093253e-05,0.00047801150984427517,427,136,138,2,110,0.2426620285141659,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2711159786613239,0.2934676786082456,0.22887987457277503,0.291000382802951,0.31696548523573376,0.3069500737774802,0.3297588094895018,0.3141875724402193,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7685774704090639,0.7771761965655828,0.7566723639232185,0.7718838507383905,0.796137751512123,0.7927264857648765,0.7998562670122922,0.7958305017591998,256,0.31248644873621617,0.6915943860559112,25,1,sigmoid,1,1.4515237336535257e-06,0.00040226062673479334,345,136,89,2,71,0.3305360867645985,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2603703431703726,0.2917856472553039,0.21235528144157267,0.2769701008142412,0.2873114542477216,0.2774102720892777,0.29188395802660216,0.29264013262728483,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7658170140316045,0.7732827913774205,0.7563436760452276,0.7678245746721656,0.7856068542621552,0.7828791062751095,0.7910419047029997,0.7828995518083561,256,0.028092071184072007,0.07812108958972878,25,1,sigmoid,1,3.066037030051723e-08,0.00011283062780835588,466,200,59,3,120,0.14813353620221392,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26321878771606483,0.29356632605114724,0.2161996873530848,0.2798903497439624,0.3024732374596187,0.29683008975165437,0.31188182427110067,0.2987077983561011,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7679815971126542,0.7759682133723054,0.7592558506442282,0.7687207273214294,0.793113831835635,0.7913864505699899,0.7989049730426441,0.7890500718942712,256,0.1256925856773283,0.06723281534239843,25,1,sigmoid,1,5.371299910937163e-06,0.00013658010293268182,587,178,137,2,87,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26754336883591096,0.29257259999291324,0.21424228122194802,0.2958152252928716,0.31818785590469917,0.30933683894554925,0.333372976465204,0.31185375230334433,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7688268962508391,0.7812020460358057,0.7563392935401876,0.7689393491765243,0.801790797245656,0.8002056725104318,0.8062014481812966,0.7989652710452395,256,0.09206273170810236,0.5807752388896078,25,1,sigmoid,1,3.53895316390223e-07,0.00017655868407328264,381,168,58,2,125,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.27728698070984165,0.3116943944626117,0.2252541407358773,0.29491240693103576,0.3176842124353609,0.3065356086853596,0.3307963393581032,0.31572068926261987,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7663926664394941,0.7759773474607233,0.7533986326584275,0.7698020191993318,0.7975072889223084,0.793558660604414,0.8032116474111495,0.7957515587513619,256,0.4764610177461067,0.6009517531673445,25,1,sigmoid,1,0.0005629309304859497,0.00027129159573170675,211,182,190,2,104,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2720238241972411,0.3009324040410005,0.23104436984721988,0.2840946987035029,0.29895984275377424,0.29109333988064057,0.3097277491899347,0.2960584391907475,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7676833499511796,0.7684188892948484,0.7633578753615567,0.771273285197134,0.7827867818455824,0.7813864806370723,0.7885923969377461,0.7783814679619289,256,0.6824208570023566,0.24875253041360615,25,1,sigmoid,1,1.2141117002025557e-06,0.00023087448749220294,385,117,87,2,80,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.25728435437461505,0.28769587807121677,0.21981438548316035,0.264342799569468,0.28522400212395743,0.27809360293257196,0.2933898164453343,0.284188586993966,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.761036451569186,0.7648040738034345,0.7526295030239285,0.7656757778801953,0.7778358838426108,0.7765834692274345,0.7838110765105148,0.7731131057898835,256,0.4103389144770257,0.6445185535722108,25,1,sigmoid,1,1.0729968963828025e-08,9.932148846153769e-05,534,234,76,2,96,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2761537866158205,0.30454264380080526,0.23059918134396154,0.2933195347026947,0.32498132437845845,0.31476440250246446,0.33887053352993524,0.32130903710297576,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7717019323548922,0.7828735842162953,0.7640196336225787,0.7682125792258028,0.8033118002938885,0.7980449426347402,0.8071668241457062,0.8047236341012193,256,0.38023715447733286,0.2586677016038894,25,1,sigmoid,1,2.658811253183043e-07,0.00036719690434607597,442,159,137,2,58,0.13895700927108945,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2727279894061283,0.2926844180475983,0.2366422754961136,0.2888572746746729,0.31363713899775164,0.3055096024327136,0.3300451120227615,0.30535670253777975,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7708370177157912,0.7752831567409573,0.7601345429047243,0.7770933535016917,0.793914742266686,0.7909948951560837,0.8001533694900054,0.7905959621539689,256,0.4413592867769962,0.2574017342748741,25,1,sigmoid,1,2.814462547376842e-07,0.00043784103715441644,520,169,91,2,69,0.3948851628221126,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.24480409258664793,0.2642851864190998,0.22873388643019235,0.24139320491065158,0.26414809288715646,0.25457234436876974,0.2766287690712998,0.26124316522139984,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.757942734348117,0.7486070515162587,0.7518384608642299,0.7733826906638621,0.7641187560181527,0.7638608566494447,0.7682200303397958,0.7602753810652176,256,0.6958544800611555,0.2526375066673628,25,1,sigmoid,1,9.426550730408979e-05,0.0001513702651072987,341,105,138,2,61,0.27428046351697,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2713000661431621,0.2972093251641911,0.22638017357610574,0.29031069968918943,0.32349354916023604,0.3133162411868311,0.33346785263065326,0.32369655366322375,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7699394558717221,0.7719263792473512,0.7592229818564292,0.778669006511386,0.7930110544207919,0.7905093117754175,0.796707008360287,0.7918168431266717,256,0.2873299999018564,0.14596281460402255,25,1,sigmoid,1,2.051141159412036e-06,0.0004785556158637067,379,196,160,3,94,0.46297954054873264,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.22578759606254392,0.22982482773455065,0.21410723321122763,0.23343072724185346,0.24246042042110685,0.22897934582654206,0.25629974895045654,0.242102166486322,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7470519128548135,0.7362212276214835,0.742823647997195,0.7621108629457621,0.7544571435214978,0.7522026187882092,0.7612294934402755,0.7499393183360092,256,0.43808046975837667,0.5442335424062684,25,1,sigmoid,1,2.2083551773048776e-05,5.135518239623355e-05,277,68,164,2,100,0.33486714955965613,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26806237151617957,0.2960479468490904,0.22798555712064583,0.2801536105788024,0.29821470167467706,0.2907812050405828,0.3088964486961661,0.2949664512872823,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7695230775241134,0.7680854950675923,0.762102287667631,0.7783814498371169,0.781183144925428,0.7806129366082035,0.7869093224462027,0.7760271757218773,256,0.686369810818238,0.05780494011777257,25,1,sigmoid,1,7.990237178359256e-06,0.0002748873516366916,376,230,70,3,98,0.3651165849454472,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2680057282783855,0.29128581521134894,0.22915362175049603,0.28357774787331136,0.29767334773651627,0.2891623758954861,0.30778508521026116,0.2960725821038016,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7692754875936125,0.7722985933503835,0.7646288018231222,0.7708990676073316,0.7883671766055592,0.7851709012963286,0.7931664221185615,0.7867642064017876,256,0.20078499217808254,0.40359040630038273,25,1,sigmoid,1,1.02344771559503e-06,0.0001755425872735001,578,126,194,2,75,0.27036505479656014,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26777179059349016,0.2887668728287849,0.23197005344977017,0.2825784455019153,0.3066146911173468,0.29595911581473416,0.3204304972842131,0.3034544602530931,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7700279030837756,0.7773200584581658,0.7615632395477254,0.7712004112454355,0.7927067606076384,0.7888286985381384,0.7970467709986012,0.7922448122861754,256,0.22864314551501877,0.30820370326858576,25,1,sigmoid,1,0.00040765750346866353,0.0003211244060836364,471,165,132,2,52,0.33290407798669086,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2724120305116133,0.2973828723067888,0.2216306924164828,0.2982225268115681,0.34221209777286116,0.32972391652309146,0.36200007251803507,0.33491230427745694,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7694402681604942,0.782247899159664,0.7555657814006487,0.7705071239211699,0.8103440544803252,0.8048892356018309,0.8164848938852665,0.809658033953878,256,0.39658564122333956,0.22122273560409542,25,1,sigmoid,1,0.00011796260236405524,0.00037169316897855335,563,214,144,3,118,0.07216055785106906,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.18855764788583432,0.19294060830973547,0.16696406420144427,0.20576827114632318,0.20934655292805626,0.1945068481770242,0.21143527594063702,0.2220975346665076,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7433600018172738,0.7354859335038363,0.7355793671662721,0.759014704781713,0.7506306062055194,0.7506920212350137,0.7529547338420154,0.7482450635395288,256,0.6282862435267005,0.4908114178238431,25,1,sigmoid,1,6.685956496811223e-07,0.00010171701558824947,408,205,76,3,71,0.36836148305985456,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2708002196742875,0.31296002503940334,0.2037507075075414,0.29568992647591774,0.35843221846451967,0.3459297924638764,0.3726085545757712,0.3567583083539114,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7636175006104032,0.7811677932042382,0.7457204838285564,0.7639642247984149,0.8186051535607612,0.8096359395662578,0.8223524607319436,0.8238270603840823,256,0.3032689432891415,0.2774515111886256,25,1,sigmoid,1,4.2650817502848395e-08,0.0004667100899896372,371,50,81,3,110,0.023533833906449753,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26198766066625306,0.2768822534463573,0.21010103998847796,0.298979688563924,0.3324419397191913,0.3182582720867868,0.3517806922164377,0.3272868548543493,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7662764157051933,0.7850908841797588,0.7519239197125077,0.7618144432233134,0.8140069541751603,0.8091280792109087,0.8187318004023585,0.8141609829122141,256,0.08783316595006006,0.6296898122123863,25,1,sigmoid,1,2.616855852611632e-07,0.00026023908393508463,324,151,160,2,113,0.0,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.252473754367553,0.2657069068953011,0.22519994241907126,0.2665144137882865,0.27657433017909144,0.2694719822039976,0.28630891893318544,0.2739420894000912,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.763031073556316,0.7587801424917795,0.7578600227890261,0.7724530553881425,0.77056221787009,0.7699435640863461,0.7756014116233337,0.7661416779005906,256,0.5112462358970127,0.5721076288700162,25,1,sigmoid,1,8.340904828491072e-07,0.00010255334510867684,458,237,199,2,98,0.23125750581246063,1,1,0,3.0,10
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2641178725831742,0.29553545404327136,0.19942203351726828,0.297396130188983,0.36574402977061404,0.3438489209161304,0.39105148517818333,0.36233168321752834,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7597244213224853,0.779905005480453,0.7441493557717591,0.7551189027152441,0.8268935793990346,0.8139330039803351,0.8343009642576884,0.8324467699590805,256,0.1261518348899067,0.3358639602694337,25,1,sigmoid,1,4.774594941368052e-05,0.00046716351368271175,558,78,71,3,92,0.0,1,1,0,3.0,10
